id,created_at,account_id,total,refunded
1033848,2019-07-20 13:32:30 UTC,3847660,18000,0
8158892,2019-08-21 00:38:03 UTC,1315847,18000,0
3590106,2019-07-13 01:35:21 UTC,1703755,18000,0
5303790,2019-07-24 04:56:59 UTC,1129297,18000,0
7859212,2019-08-08 13:07:53 UTC,2847711,18000,0
8206870,2019-08-01 23:46:30 UTC,743319,18000,0
188514,2019-07-11 22:12:05 UTC,350687,18000,0
7777271,2019-09-07 08:35:35 UTC,2721362,18000,0
3232114,2019-07-03 12:47:10 UTC,2341806,18000,0
4162074,2019-08-30 00:58:37 UTC,2642757,18000,0
4286731,2019-06-21 19:00:44 UTC,3446661,18000,0
8775023,2019-08-17 16:55:27 UTC,1324250,18000,0
1016096,2019-07-23 11:13:26 UTC,697285,18000,0
7818754,2019-07-09 20:11:14 UTC,355485,18000,0
5755518,2019-09-28 07:59:18 UTC,2750599,18000,0
3557182,2019-10-02 12:55:20 UTC,3152322,18000,0
8621757,2019-06-20 11:58:54 UTC,977410,18000,0
4701041,2019-07-20 00:05:13 UTC,1531004,18000,0
2397923,2019-08-25 20:15:34 UTC,1738217,18000,0
1051737,2019-09-28 15:23:55 UTC,3588077,18000,0
6399324,2019-08-08 20:51:33 UTC,1236920,18000,0
6689864,2019-08-21 12:53:40 UTC,3131961,18000,0
1947021,2019-09-01 19:12:41 UTC,446432,18000,0
7399652,2019-09-14 14:03:37 UTC,2161650,18000,0
7849144,2019-08-07 03:52:26 UTC,2020813,18000,0
7584470,2019-08-09 14:48:32 UTC,3063778,18000,0
3956089,2019-07-15 01:05:05 UTC,1983542,18000,0
475720,2019-06-19 20:19:52 UTC,3352079,18000,0
1013902,2019-07-13 10:06:25 UTC,1956229,18000,0
4957910,2019-10-04 02:44:27 UTC,2349087,18000,0
8024896,2019-09-28 14:45:16 UTC,2949837,18000,0
271416,2019-09-05 21:09:12 UTC,2266749,18000,0
6503845,2019-09-17 11:14:39 UTC,685526,18000,0
1203555,2019-07-05 14:25:42 UTC,3274283,18000,0
8978623,2019-07-22 14:58:33 UTC,3081580,18000,0
2889916,2019-07-22 23:16:34 UTC,2874259,18000,0
8119875,2019-07-14 17:39:58 UTC,2927480,18000,0
541841,2019-09-22 02:23:44 UTC,1772335,18000,0
1244493,2019-08-07 07:38:47 UTC,3261670,18000,0
7272071,2019-09-29 01:00:50 UTC,2000173,18000,0
6456015,2019-08-11 13:34:23 UTC,2994072,18000,0
2524922,2019-09-15 10:44:31 UTC,470957,18000,0
8080512,2019-07-28 06:16:53 UTC,1985456,18000,0
7626278,2019-08-06 22:00:23 UTC,2326494,18000,0
3699903,2019-09-25 00:40:15 UTC,3065306,18000,0
4856286,2019-09-29 21:33:02 UTC,3561315,18000,0
7748512,2019-07-13 23:32:12 UTC,748253,18000,0
7311195,2019-09-01 23:57:42 UTC,563707,18000,0
8403123,2019-09-30 07:45:41 UTC,965408,18000,0
1711594,2019-09-29 15:22:35 UTC,844551,18000,0
797975,2019-09-28 07:58:20 UTC,430302,18000,0
7164444,2019-07-09 05:52:29 UTC,1381466,18000,0
194443,2019-07-20 04:19:51 UTC,3281423,18000,0
9139944,2019-08-01 03:30:39 UTC,2209162,18000,0
1028809,2019-07-26 01:20:15 UTC,1468201,18000,0
5576038,2019-09-24 16:24:17 UTC,2094817,18000,0
3628476,2019-06-21 00:41:03 UTC,2959982,18000,0
5669300,2019-06-28 19:34:04 UTC,1099210,18000,0
5366157,2019-10-09 17:54:50 UTC,3683241,18000,0
9051505,2019-09-07 09:35:22 UTC,1990440,18000,0
4864034,2019-07-24 21:20:17 UTC,728551,18000,0
2366040,2019-07-11 07:30:56 UTC,3171769,18000,0
2306537,2019-06-25 01:54:33 UTC,3531954,18000,0
5940776,2019-08-28 14:00:46 UTC,689378,18000,0
501012,2019-09-24 06:00:43 UTC,2067135,18000,0
7136851,2019-08-05 09:01:28 UTC,2974659,18000,0
1010549,2019-09-25 22:31:03 UTC,3378055,18000,0
2541325,2019-10-02 11:24:44 UTC,404025,18000,0
1789560,2019-10-03 14:46:12 UTC,823308,18000,0
8709347,2019-07-24 04:27:11 UTC,1696732,18000,0
2089068,2019-06-25 21:48:54 UTC,1939824,18000,0
7444128,2019-08-02 21:19:27 UTC,2258919,18000,0
772245,2019-10-05 21:45:29 UTC,839053,18000,0
1917247,2019-08-01 11:40:08 UTC,1692656,18000,0
2894151,2019-09-13 03:05:51 UTC,2640252,18000,0
7782496,2019-09-25 10:36:12 UTC,3114534,18000,0
594062,2019-06-27 01:51:07 UTC,593050,18000,0
8319832,2019-07-26 01:00:53 UTC,3762845,18000,0
4574494,2019-06-17 01:41:24 UTC,1700821,18000,0
1827918,2019-08-29 16:09:34 UTC,3151217,18000,0
1248880,2019-10-07 17:21:44 UTC,2117524,18000,0
3686762,2019-08-05 20:01:14 UTC,3031189,18000,0
4790942,2019-06-28 22:44:34 UTC,3195419,18000,0
4710615,2019-09-07 16:30:29 UTC,3904714,18000,0
3898759,2019-08-08 11:47:59 UTC,2747545,18000,0
4081119,2019-08-22 09:05:39 UTC,642758,18000,0
7945377,2019-08-01 15:03:32 UTC,3582943,18000,0
6633602,2019-07-21 21:58:49 UTC,2794731,18000,0
6721190,2019-10-07 04:07:56 UTC,3228556,18000,0
8090775,2019-08-16 13:03:48 UTC,3482403,18000,0
6073758,2019-09-24 15:49:34 UTC,2034155,18000,0
5743457,2019-09-02 19:03:50 UTC,2328076,18000,0
262676,2019-06-21 20:23:59 UTC,2630564,18000,0
569581,2019-09-09 09:12:02 UTC,3368496,18000,0
5302005,2019-09-08 16:04:39 UTC,419037,18000,0
5085348,2019-07-22 00:06:31 UTC,657497,18000,0
4251204,2019-08-08 06:20:29 UTC,748217,18000,0
7128076,2019-07-23 20:32:32 UTC,3602861,18000,0
8785588,2019-07-23 02:49:14 UTC,1057027,18000,0
9089032,2019-07-08 03:22:08 UTC,2138863,18000,0
1629785,2019-07-08 23:09:22 UTC,1061024,18000,0
1338206,2019-08-07 11:34:31 UTC,2356989,18000,0
6432877,2019-06-22 21:18:43 UTC,1090777,18000,0
3785799,2019-09-05 04:09:47 UTC,3670631,18000,0
803562,2019-07-25 16:40:16 UTC,1320528,18000,0
7364798,2019-10-03 20:11:43 UTC,1075356,18000,0
4491440,2019-09-08 02:17:42 UTC,2297012,18000,0
2772434,2019-06-24 10:48:31 UTC,422921,18000,0
8870865,2019-09-04 11:42:35 UTC,2013908,18000,0
5037619,2019-08-22 02:42:58 UTC,593038,18000,0
3204503,2019-09-02 14:07:26 UTC,1922016,18000,0
929695,2019-06-25 23:41:04 UTC,3928751,18000,0
4088759,2019-10-02 18:18:17 UTC,2055602,18000,0
78133,2019-07-31 16:09:22 UTC,3419488,18000,0
6904639,2019-08-03 22:59:14 UTC,1467990,18000,0
4912046,2019-08-14 16:31:22 UTC,1478364,18000,0
7378181,2019-06-23 14:50:34 UTC,1906489,18000,0
7008993,2019-06-29 08:44:21 UTC,661962,18000,0
1009921,2019-07-16 06:33:04 UTC,3918707,18000,0
4003064,2019-10-01 16:37:28 UTC,1229186,18000,0
5501318,2019-08-01 04:47:29 UTC,1670774,18000,0
1098915,2019-08-16 09:38:30 UTC,3549702,18000,0
6339989,2019-08-31 06:04:47 UTC,3229729,18000,0
1930983,2019-08-08 03:35:45 UTC,3525559,18000,0
2854691,2019-07-19 13:04:37 UTC,1699213,18000,0
6721585,2019-09-04 09:00:09 UTC,3737454,18000,0
1166063,2019-08-25 16:04:09 UTC,3068749,18000,0
3845225,2019-08-26 08:40:40 UTC,3304310,18000,0
8780510,2019-09-11 13:00:12 UTC,1320595,18000,0
4538530,2019-08-13 13:54:05 UTC,2667889,18000,0
3296936,2019-09-02 07:19:19 UTC,2040173,18000,0
8357105,2019-09-23 16:35:48 UTC,1340686,18000,0
2295380,2019-09-05 22:49:26 UTC,1626420,18000,0
1852385,2019-07-31 18:58:27 UTC,3219418,18000,0
1905977,2019-07-16 00:48:25 UTC,2016626,18000,0
8050853,2019-08-05 12:23:59 UTC,2873851,18000,0
8809743,2019-10-07 09:53:39 UTC,3507942,18000,0
5179394,2019-09-18 04:06:52 UTC,3287002,18000,0
2860989,2019-10-06 09:00:36 UTC,2441621,18000,0
1512940,2019-06-19 13:47:36 UTC,3155291,18000,0
6972316,2019-07-30 07:02:23 UTC,2074796,18000,0
68810,2019-09-06 04:01:35 UTC,1809085,18000,0
5192108,2019-07-16 09:42:13 UTC,809676,18000,0
3225316,2019-08-07 12:13:25 UTC,1140819,18000,0
3488082,2019-09-06 16:11:54 UTC,3820634,18000,0
193838,2019-08-14 11:48:34 UTC,1262037,18000,0
6837907,2019-09-23 16:50:24 UTC,3821001,18000,0
5723638,2019-09-18 17:22:00 UTC,391473,18000,0
4559224,2019-09-29 13:14:16 UTC,2959728,18000,0
8373256,2019-08-21 06:44:08 UTC,1522834,18000,0
6642887,2019-08-23 09:15:53 UTC,2570014,18000,0
6686054,2019-07-09 07:08:40 UTC,1212764,18000,0
8432931,2019-10-02 10:33:22 UTC,2107599,18000,0
4281757,2019-09-14 10:32:30 UTC,2651676,18000,0
2858948,2019-10-01 06:30:19 UTC,3156770,18000,0
5663626,2019-10-02 02:17:39 UTC,551231,18000,0
6375807,2019-07-16 18:22:35 UTC,832405,18000,0
5379791,2019-10-02 10:09:57 UTC,452506,18000,0
7283344,2019-09-06 04:42:18 UTC,2017924,18000,0
8192232,2019-09-30 22:37:47 UTC,3769011,18000,0
5874355,2019-07-05 14:02:14 UTC,3570666,18000,0
7329656,2019-09-26 13:12:59 UTC,2136139,18000,0
8985093,2019-08-05 16:35:07 UTC,2701599,18000,0
6917563,2019-07-26 05:31:36 UTC,780397,18000,0
802370,2019-08-29 11:04:09 UTC,976622,18000,0
464939,2019-09-23 05:08:37 UTC,890532,18000,0
3840497,2019-06-16 17:36:12 UTC,1720957,18000,0
4795670,2019-10-01 01:23:57 UTC,2531641,18000,0
1840513,2019-09-27 19:06:30 UTC,3949600,18000,0
9130429,2019-10-02 11:03:02 UTC,1268432,18000,0
7495024,2019-07-29 19:07:29 UTC,929851,18000,0
4788292,2019-08-17 06:53:55 UTC,936493,18000,0
8415783,2019-07-19 14:20:21 UTC,2564527,18000,0
3887085,2019-07-11 08:26:43 UTC,3927991,18000,0
5010754,2019-07-16 10:10:26 UTC,3354460,18000,0
1536244,2019-06-18 14:40:11 UTC,1879880,18000,0
503775,2019-07-27 05:59:09 UTC,2064300,18000,0
3999637,2019-08-10 21:19:11 UTC,1750442,18000,0
2445731,2019-09-16 12:23:14 UTC,3396259,18000,0
5752549,2019-06-17 12:02:07 UTC,1808520,18000,0
6465481,2019-07-08 04:58:00 UTC,3826703,18000,0
7538127,2019-07-01 03:31:39 UTC,1421563,18000,0
1641940,2019-07-13 13:10:27 UTC,2054655,18000,0
4743723,2019-09-12 14:34:52 UTC,367910,18000,0
6913925,2019-08-05 18:47:01 UTC,600114,18000,0
2365840,2019-07-13 08:21:44 UTC,2984275,18000,0
3786754,2019-10-07 21:50:38 UTC,812536,18000,0
6331189,2019-08-19 08:30:55 UTC,3551856,18000,0
8768968,2019-07-09 09:04:36 UTC,3041586,18000,0
2754757,2019-09-09 08:59:38 UTC,553563,18000,0
5015780,2019-07-06 12:35:56 UTC,2502236,18000,0
8404876,2019-09-24 12:17:15 UTC,1019141,18000,0
1806353,2019-06-16 22:22:37 UTC,1471614,18000,0
4010865,2019-08-25 16:50:51 UTC,3317584,18000,0
8885962,2019-07-15 09:06:54 UTC,2852915,18000,0
8685456,2019-07-10 12:30:15 UTC,798306,18000,0
2851449,2019-09-02 03:10:08 UTC,2064904,18000,0
9407600,2019-09-14 23:14:50 UTC,1525053,18000,0
8052278,2019-08-28 08:08:43 UTC,969034,18000,0
5552132,2019-09-27 19:46:51 UTC,623256,18000,0
1518302,2019-08-16 23:54:38 UTC,3328537,18000,0
1543704,2019-10-03 20:16:01 UTC,1721150,18000,0
5174624,2019-09-17 02:31:44 UTC,1804730,18000,0
3453548,2019-06-21 01:01:18 UTC,478369,18000,0
2916958,2019-07-13 17:15:34 UTC,472327,18000,0
937285,2019-07-25 02:59:26 UTC,2447068,18000,0
7031955,2019-09-30 14:44:15 UTC,2413513,18000,0
4121997,2019-07-16 13:42:14 UTC,687504,18000,0
9370657,2019-09-17 05:16:25 UTC,2959584,18000,0
312961,2019-09-23 02:16:43 UTC,3555767,18000,0
3848932,2019-07-16 08:48:35 UTC,2467154,18000,0
9035677,2019-08-10 18:33:03 UTC,2972594,18000,0
6465683,2019-06-19 17:29:17 UTC,2865469,18000,0
1450900,2019-07-02 07:14:35 UTC,3070186,18000,0
3689736,2019-10-09 12:09:59 UTC,2398600,18000,0
7071497,2019-09-18 05:18:19 UTC,2330525,18000,0
2574520,2019-07-11 15:27:28 UTC,3562712,18000,0
8545213,2019-08-06 10:25:54 UTC,3915823,18000,0
6622014,2019-07-05 19:08:40 UTC,351976,18000,0
1458628,2019-09-14 18:27:39 UTC,2730524,18000,0
6469668,2019-09-09 23:36:23 UTC,344463,18000,0
2520300,2019-08-09 07:06:15 UTC,3510889,18000,0
8153673,2019-08-07 20:51:35 UTC,3377619,18000,0
1142443,2019-09-17 23:43:42 UTC,3298904,18000,0
7013831,2019-08-23 20:41:37 UTC,728655,18000,0
7873920,2019-07-29 17:21:46 UTC,1319311,18000,0
3316946,2019-07-25 08:15:59 UTC,2853066,18000,0
5027455,2019-08-18 19:41:43 UTC,2324909,18000,0
5118386,2019-08-28 04:17:56 UTC,2001143,18000,0
791499,2019-09-09 08:57:36 UTC,1441087,18000,0
7618147,2019-08-26 16:45:33 UTC,888904,18000,0
6583454,2019-08-08 19:52:06 UTC,987270,18000,0
901818,2019-07-18 01:13:19 UTC,421981,18000,0
4247721,2019-07-27 21:09:20 UTC,3464009,18000,0
6411016,2019-07-29 21:23:27 UTC,2993447,18000,0
4055440,2019-08-16 01:29:54 UTC,3674735,18000,0
7068552,2019-06-25 17:26:02 UTC,1183955,18000,0
4715416,2019-07-14 01:57:08 UTC,3818072,18000,0
7702126,2019-06-19 02:40:11 UTC,3881446,18000,0
8275700,2019-07-15 14:36:24 UTC,1359787,18000,0
3507057,2019-07-02 13:39:39 UTC,1762347,18000,0
8387540,2019-07-25 20:15:23 UTC,3656075,18000,0
4486158,2019-09-19 23:16:17 UTC,2101283,18000,0
3399997,2019-07-07 13:28:55 UTC,686790,18000,0
4829322,2019-08-30 14:38:46 UTC,2325542,18000,0
2515689,2019-09-16 05:57:57 UTC,2015961,18000,0
3323385,2019-06-21 11:31:55 UTC,417716,18000,0
2529831,2019-06-23 03:54:43 UTC,2976998,18000,0
7076991,2019-07-29 10:15:42 UTC,1639029,18000,0
4732962,2019-08-20 12:00:18 UTC,648000,18000,0
1115748,2019-09-01 23:02:13 UTC,3726666,18000,0
1727713,2019-07-13 02:31:32 UTC,2886213,18000,0
4196248,2019-07-02 09:17:59 UTC,553726,18000,0
5968993,2019-09-23 15:53:38 UTC,2680486,18000,0
3384497,2019-07-06 11:15:10 UTC,2271406,18000,0
2091622,2019-07-11 01:09:35 UTC,2831873,18000,0
1643952,2019-09-23 03:48:41 UTC,1350674,18000,0
2745657,2019-08-26 15:10:56 UTC,2943551,18000,0
1205957,2019-09-23 10:42:00 UTC,455575,18000,0
6534122,2019-06-22 03:38:32 UTC,485048,18000,0
6520803,2019-07-19 17:39:44 UTC,803690,18000,0
4187541,2019-07-07 20:41:56 UTC,907037,18000,0
4959897,2019-07-02 13:53:36 UTC,3141807,18000,0
7905973,2019-09-13 10:39:18 UTC,3695038,18000,0
8567008,2019-06-19 07:51:29 UTC,3159949,18000,0
6756843,2019-06-19 02:45:56 UTC,3692670,18000,0
3609108,2019-08-02 13:49:21 UTC,1260064,18000,0
1261408,2019-08-20 23:40:15 UTC,2396908,18000,0
8842843,2019-07-19 21:31:41 UTC,2160291,18000,0
1590303,2019-06-26 01:02:43 UTC,2971084,18000,0
67160,2019-09-28 11:55:36 UTC,2279140,18000,0
2962106,2019-07-05 14:40:07 UTC,3507756,18000,0
7963357,2019-07-30 00:51:46 UTC,3719812,18000,0
3696686,2019-08-02 00:35:35 UTC,1667605,18000,0
6790972,2019-09-07 02:29:28 UTC,426775,18000,0
8578940,2019-07-22 08:26:26 UTC,3241157,18000,0
2844145,2019-08-29 04:51:50 UTC,2795192,18000,0
622247,2019-08-25 17:18:37 UTC,2601298,18000,0
1379920,2019-07-11 18:02:50 UTC,2520204,18000,0
5938336,2019-08-30 14:41:05 UTC,346708,18000,0
5331763,2019-07-28 07:26:32 UTC,3181335,18000,0
6141491,2019-08-25 00:12:43 UTC,3577818,18000,0
1493177,2019-08-12 14:35:00 UTC,3473367,18000,0
5265718,2019-06-28 05:31:42 UTC,2611972,18000,0
667427,2019-06-21 17:02:37 UTC,1722197,18000,0
9015537,2019-09-02 15:41:20 UTC,1666732,18000,0
5845662,2019-07-18 14:46:17 UTC,1411270,18000,0
8599144,2019-08-28 08:33:59 UTC,2909878,18000,0
1204173,2019-09-10 08:04:09 UTC,2038756,18000,0
873071,2019-09-10 00:02:54 UTC,2903883,18000,0
5690522,2019-08-21 14:05:03 UTC,720706,18000,0
2254676,2019-09-28 15:15:22 UTC,964671,18000,0
2006836,2019-10-03 23:42:34 UTC,2798185,18000,0
8007456,2019-09-14 06:29:29 UTC,2979670,18000,0
9072917,2019-08-06 14:11:32 UTC,2559605,18000,0
7375990,2019-08-24 06:31:59 UTC,2691162,18000,0
6898007,2019-09-19 12:24:57 UTC,2750840,18000,0
5348266,2019-07-25 21:14:02 UTC,1764536,18000,0
8694322,2019-08-07 11:59:45 UTC,2808865,18000,0
7030223,2019-10-10 13:24:21 UTC,2516469,18000,0
7143012,2019-09-26 08:55:02 UTC,1130175,18000,0
9395917,2019-07-26 09:40:21 UTC,1694151,18000,0
1636450,2019-07-08 03:26:53 UTC,2318022,18000,0
5356314,2019-07-23 22:04:51 UTC,3215627,18000,0
87746,2019-06-23 16:49:30 UTC,1068914,18000,0
9078253,2019-08-09 10:59:56 UTC,1235164,18000,0
6775967,2019-08-31 19:28:48 UTC,522656,18000,0
9187041,2019-07-23 00:43:49 UTC,3826734,18000,0
1931595,2019-10-01 18:31:26 UTC,3641630,18000,0
7557724,2019-07-08 17:10:10 UTC,1664688,18000,0
779623,2019-07-13 11:48:14 UTC,2566372,18000,0
2951737,2019-07-06 17:56:09 UTC,863212,18000,0
6241752,2019-10-02 19:00:16 UTC,3190787,18000,0
5594951,2019-08-24 22:16:10 UTC,3205522,18000,0
7046676,2019-06-28 06:45:25 UTC,3053403,18000,0
5505840,2019-10-05 10:31:57 UTC,3639657,18000,0
5129098,2019-07-01 22:44:06 UTC,1333738,18000,0
2166294,2019-09-29 01:48:31 UTC,630459,18000,0
4976141,2019-09-23 17:02:31 UTC,2183400,18000,0
7617772,2019-07-09 12:40:07 UTC,2500750,18000,0
4299617,2019-07-01 16:19:14 UTC,2027965,18000,0
5129300,2019-09-09 18:05:01 UTC,1336634,18000,0
2219340,2019-09-28 09:01:37 UTC,1002106,18000,0
6730748,2019-08-27 13:18:22 UTC,1670644,18000,0
9298296,2019-08-08 19:51:33 UTC,1403856,18000,0
6667398,2019-06-18 06:58:08 UTC,1678487,18000,0
5019431,2019-09-05 20:58:56 UTC,2101845,18000,0
6411623,2019-07-22 14:53:09 UTC,1395461,18000,0
1511138,2019-06-25 12:59:06 UTC,977104,18000,0
8622574,2019-08-12 12:42:06 UTC,1793705,18000,0
1875196,2019-09-05 07:06:15 UTC,694691,18000,0
5519392,2019-06-18 15:54:42 UTC,1333169,18000,0
8342110,2019-07-25 14:23:43 UTC,852382,18000,0
3284592,2019-08-26 10:21:32 UTC,2448536,18000,0
3215705,2019-06-29 06:54:11 UTC,1152620,18000,0
5695345,2019-07-10 01:00:46 UTC,3881998,18000,0
2130595,2019-07-09 16:53:48 UTC,926798,18000,0
6530456,2019-07-12 20:37:03 UTC,3101812,18000,0
5360355,2019-07-10 17:30:11 UTC,3078833,18000,0
667221,2019-08-29 12:47:49 UTC,2548012,18000,0
8982665,2019-07-24 01:39:44 UTC,2075988,18000,0
3362928,2019-07-06 06:24:45 UTC,2834153,18000,0
5998020,2019-09-21 09:58:06 UTC,1044766,18000,0
6345840,2019-08-15 11:39:12 UTC,1638261,18000,0
955835,2019-07-11 13:19:12 UTC,2492504,18000,0
3090677,2019-07-20 02:46:20 UTC,474642,18000,0
5052353,2019-08-17 07:11:09 UTC,3847057,18000,0
5393751,2019-08-03 09:47:53 UTC,656088,18000,0
3811205,2019-09-30 05:19:05 UTC,1104514,18000,0
1894685,2019-06-25 08:26:40 UTC,3041510,18000,0
5719797,2019-06-19 07:02:58 UTC,2544039,18000,0
6275868,2019-09-10 05:59:10 UTC,873791,18000,0
5928145,2019-07-20 14:54:51 UTC,406854,18000,0
9188244,2019-07-20 21:06:51 UTC,401978,18000,0
7069722,2019-09-28 00:22:54 UTC,876021,18000,0
3845880,2019-09-10 01:28:23 UTC,906624,18000,0
7385249,2019-09-12 08:06:56 UTC,2026791,18000,0
3936309,2019-10-02 16:48:22 UTC,1584690,18000,0
1782455,2019-10-01 08:42:04 UTC,766276,18000,0
4874950,2019-08-13 03:30:29 UTC,762293,18000,0
436152,2019-07-26 07:27:32 UTC,1355879,18000,0
5917377,2019-10-03 00:33:01 UTC,2973802,18000,0
7139656,2019-07-26 22:12:48 UTC,2452204,18000,0
3714871,2019-06-23 18:52:51 UTC,1785084,18000,0
4098720,2019-09-01 17:05:51 UTC,3016652,18000,0
7180226,2019-08-28 00:11:32 UTC,1753224,18000,0
8628128,2019-06-25 10:52:16 UTC,2595681,18000,0
7969278,2019-06-15 15:00:09 UTC,3420664,18000,0
8310213,2019-08-27 10:31:53 UTC,1047169,18000,0
6922995,2019-06-23 21:51:24 UTC,3653168,18000,0
6198218,2019-09-11 06:48:02 UTC,361359,18000,0
3462459,2019-09-23 18:39:09 UTC,2532525,18000,0
1390126,2019-09-16 18:06:08 UTC,2175028,18000,0
9068799,2019-08-15 10:05:00 UTC,1996484,18000,0
3432387,2019-07-25 12:50:07 UTC,2514815,18000,0
2060652,2019-07-09 09:04:04 UTC,3264056,18000,0
4920117,2019-08-31 12:59:48 UTC,3743049,18000,0
2972964,2019-07-01 10:33:44 UTC,1796371,18000,0
3896200,2019-07-03 23:36:37 UTC,2086762,18000,0
6091110,2019-07-13 11:43:00 UTC,713446,18000,0
6435825,2019-09-20 01:40:07 UTC,1895570,18000,0
668800,2019-07-16 00:33:24 UTC,2996535,18000,0
3150280,2019-06-23 06:33:42 UTC,3490128,18000,0
2152705,2019-07-24 04:00:47 UTC,3160400,18000,0
3816609,2019-08-01 13:48:01 UTC,3063443,18000,0
7322578,2019-06-26 02:15:25 UTC,3212122,18000,0
1338414,2019-07-27 07:48:57 UTC,3172599,18000,0
90823,2019-09-07 10:18:46 UTC,1280566,18000,0
1039383,2019-06-25 09:09:46 UTC,573754,18000,0
539397,2019-09-24 10:16:50 UTC,3029009,18000,0
2479788,2019-06-23 23:47:24 UTC,1197761,18000,0
3396921,2019-09-09 13:16:23 UTC,2944131,18000,0
9273244,2019-09-23 16:12:00 UTC,2276892,18000,0
6631747,2019-09-08 12:51:58 UTC,1280787,18000,0
8940038,2019-08-19 21:06:33 UTC,459345,18000,0
151158,2019-09-10 23:04:05 UTC,3235845,18000,0
5891621,2019-08-10 07:17:38 UTC,3693325,18000,0
734038,2019-09-25 19:47:55 UTC,2664211,18000,0
2450458,2019-10-04 10:28:44 UTC,2014498,18000,0
9135106,2019-08-02 00:11:32 UTC,3561305,18000,0
4757945,2019-09-19 06:58:13 UTC,1781851,18000,0
7459016,2019-10-02 05:59:31 UTC,1571288,18000,0
8655309,2019-07-28 15:59:51 UTC,1917964,18000,0
2846180,2019-10-09 13:02:44 UTC,860270,18000,0
2727266,2019-07-01 06:54:19 UTC,3523441,18000,0
662227,2019-07-20 23:41:13 UTC,383471,18000,0
8129167,2019-09-01 05:53:06 UTC,1806716,18000,0
3497908,2019-08-31 09:38:25 UTC,1383593,18000,0
3444841,2019-08-05 15:51:39 UTC,3912846,18000,0
4098293,2019-08-10 01:34:03 UTC,2701213,18000,0
9035469,2019-06-29 15:36:34 UTC,1232175,18000,0
5302382,2019-09-07 13:10:03 UTC,3041048,18000,0
288967,2019-07-23 21:05:31 UTC,3241264,18000,0
3390410,2019-07-18 13:11:26 UTC,2124594,18000,0
8641840,2019-06-22 18:51:57 UTC,2900202,18000,0
3101438,2019-10-04 08:22:36 UTC,3243979,18000,0
7998229,2019-08-02 23:25:19 UTC,1408885,18000,0
694609,2019-10-06 17:06:18 UTC,2578159,18000,0
8853160,2019-08-04 13:37:50 UTC,451596,18000,0
5714979,2019-06-16 23:07:27 UTC,2875092,18000,0
5792793,2019-06-27 20:35:38 UTC,3053765,18000,0
1189386,2019-08-18 09:48:52 UTC,1066342,18000,0
6237594,2019-08-13 20:39:05 UTC,3545379,18000,0
4379895,2019-06-18 02:22:43 UTC,2459876,18000,0
6463297,2019-09-10 15:39:30 UTC,2079029,18000,0
6771158,2019-07-30 21:46:20 UTC,3484997,18000,0
247650,2019-08-25 06:29:38 UTC,2635125,18000,0
6648529,2019-08-04 03:14:24 UTC,3079273,18000,0
6719942,2019-09-27 15:45:51 UTC,1112822,18000,0
4840066,2019-07-03 11:59:16 UTC,793218,18000,0
9282497,2019-07-05 05:46:08 UTC,3768138,18000,0
7953847,2019-08-08 14:00:24 UTC,955749,18000,0
6675067,2019-08-03 16:31:56 UTC,3092891,18000,0
8910562,2019-08-05 00:55:29 UTC,3215729,18000,0
8698132,2019-07-31 11:06:54 UTC,1697507,18000,0
5186309,2019-10-04 16:34:16 UTC,1707351,18000,0
2349169,2019-06-16 09:28:26 UTC,2788227,18000,0
1943608,2019-07-11 00:49:06 UTC,918992,18000,0
5435061,2019-07-14 03:54:09 UTC,2845032,18000,0
3121374,2019-07-06 02:43:18 UTC,1511717,18000,0
6680988,2019-06-18 03:34:37 UTC,1332618,18000,0
1159071,2019-09-27 05:13:47 UTC,2981490,18000,0
2751604,2019-09-04 19:43:23 UTC,2490185,18000,0
8805566,2019-07-31 20:14:26 UTC,3255171,18000,0
5742378,2019-06-29 03:35:13 UTC,886795,18000,0
2260084,2019-09-09 04:32:53 UTC,2025697,18000,0
2855740,2019-09-09 19:38:12 UTC,2771977,18000,0
7061583,2019-09-17 14:49:56 UTC,2600098,18000,0
6799894,2019-07-23 03:08:49 UTC,696354,18000,0
2307951,2019-07-05 09:20:21 UTC,389412,18000,0
1995417,2019-07-04 00:16:23 UTC,2402432,18000,0
1339570,2019-08-22 07:54:20 UTC,2387386,18000,0
7099454,2019-06-23 07:22:15 UTC,2243779,18000,0
4469263,2019-07-12 10:23:39 UTC,2040820,18000,0
3253230,2019-08-08 08:13:52 UTC,3132136,18000,0
5715195,2019-09-28 10:19:09 UTC,2075603,18000,0
891131,2019-07-02 04:29:49 UTC,2684594,18000,0
2537087,2019-07-24 09:33:57 UTC,351212,18000,0
6608102,2019-09-07 08:24:43 UTC,2961598,18000,0
5614042,2019-08-08 12:54:12 UTC,3059342,18000,0
140766,2019-08-08 17:38:41 UTC,706742,18000,0
4161233,2019-10-09 05:32:07 UTC,3018124,18000,0
3725827,2019-09-25 18:51:51 UTC,2907297,18000,0
3929231,2019-08-14 13:47:42 UTC,2333971,18000,0
8537660,2019-09-03 16:00:22 UTC,2743693,18000,0
2301964,2019-08-17 09:38:11 UTC,2888958,18000,0
537153,2019-09-15 16:13:19 UTC,554153,18000,0
8234024,2019-08-01 07:04:10 UTC,2739758,18000,0
7635743,2019-07-02 04:44:00 UTC,2167817,18000,0
6951949,2019-08-20 16:16:33 UTC,2355197,18000,0
